id,search_keyword_groups,keyword_count,keyword_group
36663241,ความล่าช้าในการจ่ายสินไหม,2,More than 1 topic
36670691,การยกเลิกกรมธรรม์,1,1 Topic
36674323,การยกเลิกกรมธรรม์,1,1 Topic
36675031,ความล่าช้าในการจ่ายสินไหม,2,More than 1 topic
36675031,ค่าเบี้ยประกัน,2,More than 1 topic
36677594,การยกเลิกกรมธรรม์,1,1 Topic
36679941,การยกเลิกกรมธรรม์,1,1 Topic
36689418,การยกเลิกกรมธรรม์,1,1 Topic
36691193,การยกเลิกกรมธรรม์,4,More than 1 topic
36691193,ความล่าช้าในการจ่ายสินไหม,4,More than 1 topic
36691193,การปฏิเสธจ่ายสินไหม,4,More than 1 topic
36691193,ค่าเบี้ยประกัน,4,More than 1 topic
36704803,การปฏิเสธจ่ายสินไหม,1,1 Topic
36704928,การยกเลิกกรมธรรม์,2,More than 1 topic
36704928,การปฏิเสธจ่ายสินไหม,2,More than 1 topic
36706598,การยกเลิกกรมธรรม์,1,1 Topic
36707687,การยกเลิกกรมธรรม์,1,1 Topic
36709047,การปฏิเสธจ่ายสินไหม,1,1 Topic
36717813,การยกเลิกกรมธรรม์,1,1 Topic
36718877,ค่าเบี้ยประกัน,1,1 Topic
36719083,ค่าเบี้ยประกัน,1,1 Topic
36720228,การปฏิเสธจ่ายสินไหม,1,1 Topic
36723394,การปฏิเสธจ่ายสินไหม,1,1 Topic
36723409,การยกเลิกกรมธรรม์,1,1 Topic
36726782,ความล่าช้าในการจ่ายสินไหม,1,1 Topic
36726822,การปฏิเสธจ่ายสินไหม,1,1 Topic
36726954,การยกเลิกกรมธรรม์,2,More than 1 topic
36726954,ความล่าช้าในการจ่ายสินไหม,2,More than 1 topic
36727280,การยกเลิกกรมธรรม์,1,1 Topic
36730902,การปฏิเสธจ่ายสินไหม,1,1 Topic
36733603,การปฏิเสธจ่ายสินไหม,1,1 Topic
36737661,ความล่าช้าในการจ่ายสินไหม,1,1 Topic
36737720,การยกเลิกกรมธรรม์,1,1 Topic
36738002,การยกเลิกกรมธรรม์,2,More than 1 topic
36738002,ความล่าช้าในการจ่ายสินไหม,2,More than 1 topic
36738401,ค่าเบี้ยประกัน,1,1 Topic
36739052,การยกเลิกกรมธรรม์,2,More than 1 topic
36739052,การปฏิเสธจ่ายสินไหม,2,More than 1 topic
36739514,การยกเลิกกรมธรรม์,1,1 Topic
36744086,การปฏิเสธจ่ายสินไหม,2,More than 1 topic
36744086,ความล่าช้าในการจ่ายสินไหม,2,More than 1 topic
36744337,การยกเลิกกรมธรรม์,1,1 Topic
36750219,การยกเลิกกรมธรรม์,1,1 Topic
36756245,การยกเลิกกรมธรรม์,4,More than 1 topic
36756245,ความล่าช้าในการจ่ายสินไหม,4,More than 1 topic
36756245,การปฏิเสธจ่ายสินไหม,4,More than 1 topic
36756245,ค่าเบี้ยประกัน,4,More than 1 topic
36762657,การปฏิเสธจ่ายสินไหม,1,1 Topic
36762880,การปฏิเสธจ่ายสินไหม,1,1 Topic
36764428,การยกเลิกกรมธรรม์,1,1 Topic
36770280,การยกเลิกกรมธรรม์,1,1 Topic
36773741,การยกเลิกกรมธรรม์,1,1 Topic
36776124,การยกเลิกกรมธรรม์,1,1 Topic
36781404,การยกเลิกกรมธรรม์,2,More than 1 topic
36781404,การปฏิเสธจ่ายสินไหม,2,More than 1 topic
36788459,การยกเลิกกรมธรรม์,2,More than 1 topic
36788459,ค่าเบี้ยประกัน,2,More than 1 topic
36790625,ความล่าช้าในการจ่ายสินไหม,1,1 Topic
36791928,ค่าเบี้ยประกัน,1,1 Topic
36793737,การปฏิเสธจ่ายสินไหม,1,1 Topic
36796515,ความล่าช้าในการจ่ายสินไหม,1,1 Topic
36797206,การยกเลิกกรมธรรม์,1,1 Topic
36797893,การยกเลิกกรมธรรม์,1,1 Topic
36798853,การปฏิเสธจ่ายสินไหม,1,1 Topic
36800410,การปฏิเสธจ่ายสินไหม,1,1 Topic
36801558,ความล่าช้าในการจ่ายสินไหม,1,1 Topic
36801848,ความล่าช้าในการจ่ายสินไหม,1,1 Topic
36801871,การยกเลิกกรมธรรม์,1,1 Topic
36811932,การยกเลิกกรมธรรม์,1,1 Topic
36814812,ค่าเบี้ยประกัน,1,1 Topic
36817977,ความล่าช้าในการจ่ายสินไหม,1,1 Topic
36823806,การปฏิเสธจ่ายสินไหม,1,1 Topic
36829282,การปฏิเสธจ่ายสินไหม,2,More than 1 topic
36829282,ค่าเบี้ยประกัน,2,More than 1 topic
36829848,การปฏิเสธจ่ายสินไหม,1,1 Topic
36841547,ค่าเบี้ยประกัน,1,1 Topic
36845847,การปฏิเสธจ่ายสินไหม,2,More than 1 topic
36845847,ความล่าช้าในการจ่ายสินไหม,2,More than 1 topic
36846418,การยกเลิกกรมธรรม์,2,More than 1 topic
36846418,การปฏิเสธจ่ายสินไหม,2,More than 1 topic
36850037,การยกเลิกกรมธรรม์,1,1 Topic
36865090,การยกเลิกกรมธรรม์,1,1 Topic
36868446,การยกเลิกกรมธรรม์,1,1 Topic
36869206,การยกเลิกกรมธรรม์,1,1 Topic
36873885,ความล่าช้าในการจ่ายสินไหม,1,1 Topic
36882971,การปฏิเสธจ่ายสินไหม,2,More than 1 topic
36882971,ความล่าช้าในการจ่ายสินไหม,2,More than 1 topic
36887000,การปฏิเสธจ่ายสินไหม,2,More than 1 topic
36887000,ความล่าช้าในการจ่ายสินไหม,2,More than 1 topic
36891147,การยกเลิกกรมธรรม์,2,More than 1 topic
36891147,ค่าเบี้ยประกัน,2,More than 1 topic
36893141,การปฏิเสธจ่ายสินไหม,1,1 Topic
36894575,การยกเลิกกรมธรรม์,1,1 Topic
36897949,ความล่าช้าในการจ่ายสินไหม,1,1 Topic
36899908,ค่าเบี้ยประกัน,1,1 Topic
36901888,การยกเลิกกรมธรรม์,2,More than 1 topic
36901888,การปฏิเสธจ่ายสินไหม,2,More than 1 topic
36902112,ค่าเบี้ยประกัน,1,1 Topic
36904903,ความล่าช้าในการจ่ายสินไหม,1,1 Topic
36906900,การยกเลิกกรมธรรม์,1,1 Topic
36912160,ความล่าช้าในการจ่ายสินไหม,1,1 Topic
36916589,การปฏิเสธจ่ายสินไหม,1,1 Topic
36923935,ความล่าช้าในการจ่ายสินไหม,1,1 Topic
36929751,การยกเลิกกรมธรรม์,1,1 Topic
36934167,ความล่าช้าในการจ่ายสินไหม,1,1 Topic
